id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
10960162,8/17/15,Apartment,Entire home/apt,$170.00,16,99,5.93
7966929,8/20/15,House,Entire home/apt,$128.00,49,98,5.93
4951402,12/24/13,Apartment,Private room,$78.00,66,94,5.91
2636762,8/28/13,Apartment,Entire home/apt,$152.00,150,93,5.89
5565638,3/6/15,Apartment,Private room,$50.00,10,98,5.88
10680763,4/14/14,Apartment,Private room,$50.00,18,93,5.87
67208,12/30/10,Apartment,Private room,$113.00,257,96,5.87
10729801,7/17/15,Apartment,Entire home/apt,$130.00,18,98,5.87
8436986,2/20/13,Apartment,Entire home/apt,$160.00,44,98,5.87
11620137,12/28/15,Apartment,Entire home/apt,$170.00,8,93,5.85
11791018,7/10/14,Apartment,Private room,$50.00,8,93,5.85
10092851,5/6/13,Apartment,Private room,$110.00,24,93,5.85
11730187,6/3/13,Apartment,Entire home/apt,$225.00,8,93,5.85
11656396,5/14/13,Apartment,Entire home/apt,$200.00,8,100,5.85
7277230,7/10/15,Apartment,Private room,$65.00,8,98,5.85
9675064,11/27/15,House,Entire home/apt,$74.00,29,94,5.84
7619039,7/29/15,Apartment,Entire home/apt,$468.00,50,93,5.84
8370236,9/13/15,Apartment,Private room,$55.00,44,96,5.84
9508137,8/20/15,Apartment,Private room,$80.00,32,94,5.82
1120700,12/29/12,Apartment,Private room,$85.00,212,88,5.82
9133129,10/27/15,Apartment,Entire home/apt,$150.00,33,95,5.82
4257354,8/2/14,Apartment,Private room,$105.00,105,86,5.81
10696570,10/17/12,Apartment,Private room,$80.00,18,98,5.81
10205650,11/12/12,Apartment,Private room,$120.00,23,100,5.8
3517171,6/30/14,Apartment,Private room,$45.00,127,84,5.77
10137876,12/21/15,Other,Private room,$69.00,25,87,5.77
8750161,11/11/11,House,Private room,$56.00,39,95,5.76
8992859,1/11/12,Apartment,Private room,$95.00,34,88,5.76
10863365,1/1/11,Apartment,Private room,$75.00,9,95,5.74
11412980,2/22/16,Apartment,Entire home/apt,$175.00,9,100,5.74
8819442,12/8/14,Apartment,Entire home/apt,$275.00,39,97,5.74
6900168,7/4/12,Apartment,Entire home/apt,$125.00,58,99,5.74
10271071,10/10/13,House,Private room,$59.00,17,99,5.73
6202406,3/15/12,Apartment,Entire home/apt,$120.00,68,97,5.71
11533121,2/28/16,Apartment,Entire home/apt,$160.00,8,85,5.71
6812924,7/29/14,Apartment,Entire home/apt,$135.00,60,94,5.7
6659102,8/21/11,Apartment,Entire home/apt,$149.00,58,98,5.69
11301879,11/8/14,Apartment,Private room,$42.00,11,78,5.69
8054651,8/1/15,House,Private room,$79.00,44,96,5.69
8564421,6/13/13,Condominium,Private room,$83.00,41,99,5.69
5806273,11/13/14,Apartment,Private room,$60.00,73,87,5.69
9530381,11/2/15,Apartment,Private room,$65.00,28,80,5.68
8568137,9/25/15,Apartment,Entire home/apt,$425.00,39,91,5.68
9645272,11/25/15,Apartment,Private room,$99.00,28,99,5.68
5061165,9/23/13,Apartment,Private room,$80.00,88,88,5.68
7614918,8/24/11,Apartment,Private room,$91.00,52,99,5.67
10685439,8/18/14,Apartment,Private room,$45.00,10,78,5.66
9314474,10/29/15,Apartment,Entire home/apt,$159.00,33,97,5.66
9793186,11/13/13,Apartment,Private room,$46.00,27,98,5.66
3239266,6/4/14,Apartment,Entire home/apt,$180.00,130,89,5.65
10729016,1/20/16,Apartment,Private room,$99.00,16,74,5.65
4226098,9/29/14,Apartment,Private room,$88.00,103,93,5.65
3486103,10/11/12,Apartment,Entire home/apt,$119.00,45,97,5.65
