id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
8388086,5/14/14,Apartment,Shared room,$49.00,5,100,5
4386141,10/20/14,House,Private room,$60.00,54,90,5
5123810,2/21/13,House,Private room,$68.00,27,96,4.97
1633734,9/6/13,Apartment,Entire home/apt,$101.00,117,96,4.96
1789722,10/12/13,Apartment,Entire home/apt,$129.00,118,98,4.96
223032,9/14/11,Apartment,Entire home/apt,$105.00,239,92,4.95
5791160,6/6/14,House,Private room,$100.00,30,89,4.95
7244403,4/17/13,Apartment,Entire home/apt,$95.00,13,97,4.94
805490,11/25/12,Apartment,Entire home/apt,$99.00,169,82,4.93
2263105,1/13/14,Apartment,Entire home/apt,$95.00,98,93,4.93
6300619,8/2/14,House,Private room,$49.00,23,97,4.93
2367820,1/17/14,House,Entire home/apt,$160.00,96,99,4.91
14570,11/22/09,Apartment,Private room,$85.00,338,97,4.9
7502313,1/23/12,Apartment,Entire home/apt,$194.00,8,98,4.9
6144468,1/3/15,House,Entire home/apt,$85.00,24,98,4.9
5317214,6/20/14,Apartment,Private room,$69.00,38,86,4.89
4083095,9/9/14,Apartment,Entire home/apt,$140.00,57,99,4.86
5172241,6/27/12,Apartment,Entire home/apt,$165.00,33,97,4.85
4516264,11/6/14,House,Entire home/apt,$99.00,46,95,4.83
7559867,3/5/15,Townhouse,Entire home/apt,$170.00,9,91,4.82
5458491,5/15/14,House,Private room,$85.00,35,95,4.82
6832557,6/14/15,Apartment,Entire home/apt,$135.00,17,98,4.81
4704716,7/6/14,Apartment,Entire home/apt,$128.00,47,91,4.8
3969267,5/21/14,House,Entire home/apt,$300.00,62,90,4.79
4634946,9/20/14,House,Private room,$64.00,46,93,4.78
5903003,3/15/15,Apartment,Entire home/apt,$125.00,23,97,4.76
7621562,1/24/14,Condominium,Entire home/apt,$209.00,10,98,4.76
4766818,5/21/14,Apartment,Entire home/apt,$150.00,44,91,4.75
6885122,6/24/13,House,Private room,$71.00,16,98,4.75
6879092,6/11/15,House,Entire home/apt,$95.00,16,96,4.75
1628328,9/5/13,Apartment,Entire home/apt,$99.00,54,99,4.74
4624605,9/10/14,Apartment,Entire home/apt,$99.00,45,92,4.74
5532035,7/23/12,House,Entire home/apt,$200.00,23,96,4.73
6850415,6/15/15,Apartment,Entire home/apt,$99.00,16,95,4.71
4427676,2/5/14,Apartment,Entire home/apt,$150.00,52,90,4.7
1880860,11/3/13,House,Private room,$75.00,95,86,4.69
5262416,8/3/14,Apartment,Entire home/apt,$130.00,37,99,4.68
7280999,3/23/15,Apartment,Private room,$41.00,12,87,4.68
409582,3/30/12,Apartment,Entire home/apt,$191.00,198,96,4.68
7636407,2/19/15,House,Private room,$60.00,9,93,4.66
5029761,1/11/15,Apartment,Entire home/apt,$99.00,9,96,4.66
4112411,6/9/14,Apartment,Entire home/apt,$150.00,51,96,4.64
108807,5/6/11,House,Private room,$85.00,248,92,4.64
4416095,4/14/14,House,Private room,$80.00,49,96,4.64
