id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
2665869,9/19/11,Apartment,Entire home/apt,$95.00,191,96,8.13
11733256,5/1/14,Apartment,Private room,$90.00,13,100,8.13
6592661,4/18/15,Condominium,Entire home/apt,$69.00,81,90,8.13
11590920,6/29/15,House,Private room,$61.00,14,100,8.08
11148618,12/15/13,Loft,Private room,$69.00,21,96,8.08
3259107,4/5/12,Apartment,Entire home/apt,$105.00,185,91,8.08
4760495,7/29/14,Apartment,Entire home/apt,$99.00,134,94,8.06
11346265,10/31/15,House,Private room,$44.00,19,93,8.03
5806839,3/27/15,House,Private room,$55.00,96,97,8.02
7957677,9/16/14,House,Private room,$89.00,67,84,8.01
3343965,6/3/13,Townhouse,Private room,$115.00,180,97,8.01
8192531,9/11/14,House,Entire home/apt,$119.00,16,100,8
12085528,3/14/16,Apartment,Private room,$70.00,8,95,8
10689566,11/5/14,Apartment,Entire home/apt,$111.00,24,96,8
7805540,8/10/15,House,Entire home/apt,$120.00,20,96,8
11283386,7/12/15,Apartment,Entire home/apt,$100.00,12,96,8
12138787,12/9/15,House,Private room,$82.00,8,88,8
11776315,3/12/16,Apartment,Shared room,$33.00,12,88,8
7329098,8/14/14,House,Private room,$88.00,78,95,7.99
10971937,11/2/13,Apartment,Entire home/apt,$99.00,21,86,7.97
11104025,12/15/13,House,Private room,$59.00,22,95,7.95
3083951,5/23/10,House,Private room,$68.00,187,97,7.95
4423735,9/6/14,Loft,Entire home/apt,$149.00,144,94,7.93
3490815,10/5/12,Apartment,Entire home/apt,$150.00,176,90,7.93
3470150,6/1/14,Apartment,Private room,$44.00,172,79,7.93
5173152,5/29/11,Apartment,Private room,$79.00,119,96,7.92
7896552,4/27/15,Apartment,Entire home/apt,$119.00,67,91,7.91
8672915,3/30/14,Apartment,Entire home/apt,$199.00,54,93,7.9
5631683,3/11/15,Apartment,Private room,$85.00,95,98,7.89
1295315,6/14/13,House,Private room,$85.00,274,96,7.89
10766814,1/20/16,House,Private room,$40.00,26,96,7.88
6678745,11/10/14,Apartment,Entire home/apt,$89.00,85,85,7.87
4040304,7/29/14,Apartment,Entire home/apt,$75.00,158,96,7.87
4396919,7/29/14,Apartment,Entire home/apt,$99.00,146,98,7.86
7804947,1/25/14,Condominium,Entire home/apt,$149.00,67,94,7.85
6334697,3/27/15,House,Private room,$68.00,91,94,7.84
9978184,12/13/15,Apartment,Private room,$79.00,35,98,7.84
10999284,8/26/14,Loft,Entire home/apt,$135.00,18,96,7.83
9864428,12/7/15,House,Private room,$41.00,37,99,7.82
4997209,11/2/13,Apartment,Entire home/apt,$99.00,125,88,7.81
8595253,5/31/13,Camper/RV,Entire home/apt,$220.00,53,98,7.79
9862677,12/7/15,House,Private room,$53.00,34,96,7.79
6787180,6/11/15,House,Entire home/apt,$129.00,84,98,7.78
