id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
5525609,5/5/14,House,Private room,$75.00,39,87,5.79
5174821,1/26/15,Apartment,Private room,$300.00,42,94,5.78
7379913,12/18/14,Apartment,Private room,$130.00,15,97,5.77
3985462,10/13/13,Apartment,Entire home/apt,$199.00,74,99,5.77
6742139,10/18/13,Bed & Breakfast,Private room,$98.00,19,96,5.76
6337106,10/7/14,Apartment,Private room,$105.00,27,77,5.74
4363510,10/17/14,Apartment,Private room,$125.00,22,89,5.74
1884045,10/27/13,Bed & Breakfast,Private room,$60.00,132,87,5.71
5525486,5/5/14,House,Private room,$65.00,39,90,5.71
3616081,7/16/14,Apartment,Entire home/apt,$131.00,78,97,5.71
414419,3/28/12,Loft,Entire home/apt,$225.00,239,91,5.69
6088708,6/16/13,House,Private room,$128.00,28,89,5.68
1472520,5/27/13,House,Private room,$90.00,146,95,5.67
497810,5/9/12,Apartment,Entire home/apt,$299.00,86,91,5.67
766700,9/21/12,Apartment,Entire home/apt,$125.00,161,87,5.66
5550670,7/31/14,Apartment,Private room,$49.00,37,81,5.63
5446995,5/5/14,House,Private room,$75.00,41,89,5.62
7988755,8/26/13,Apartment,Private room,$99.00,6,100,5.62
5307640,5/4/14,Apartment,Private room,$75.00,19,96,5.59
1815326,10/18/13,House,Private room,$99.00,89,94,5.57
1584362,5/27/13,House,Private room,$63.00,136,97,5.56
2898226,12/19/13,Apartment,Entire home/apt,$210.00,91,88,5.55
5782221,7/21/14,Apartment,Entire home/apt,$260.00,15,100,5.49
6343532,5/10/15,Apartment,Entire home/apt,$275.00,23,91,5.48
6764572,6/9/15,House,Private room,$99.00,20,94,5.45
2875267,4/24/14,Apartment,Entire home/apt,$150.00,78,99,5.45
7181950,10/13/13,Apartment,Entire home/apt,$199.00,12,98,5.45
4625738,7/24/13,Apartment,Entire home/apt,$230.00,53,90,5.43
7142392,8/21/11,House,Private room,$99.00,15,95,5.42
7330494,7/13/15,Apartment,Entire home/apt,$150.00,13,100,5.42
3528826,12/7/13,Apartment,Entire home/apt,$239.00,75,98,5.42
3601424,7/15/14,Apartment,Private room,$75.00,74,95,5.4
1141522,11/14/11,House,Private room,$90.00,156,85,5.38
5806230,4/28/14,Apartment,Private room,$118.00,19,98,5.38
7239024,8/6/13,House,Private room,$130.00,15,97,5.36
1178162,11/14/11,House,Private room,$84.00,154,85,5.33
3442711,6/28/14,Apartment,Private room,$128.00,81,91,5.33
6347026,7/28/14,Townhouse,Private room,$155.00,24,97,5.33
6925085,4/23/15,Apartment,Entire home/apt,$195.00,16,98,5.33
1179399,5/16/13,Apartment,Private room,$65.00,34,95,5.31
2735475,6/26/12,Cabin,Entire home/apt,$100.00,89,98,5.3
4314054,10/7/14,Apartment,Private room,$105.00,62,80,5.3
2698996,4/2/14,Apartment,Private room,$75.00,96,98,5.29
6618919,7/15/14,Condominium,Entire home/apt,$199.00,21,93,5.29
2243598,12/17/10,Apartment,Entire home/apt,$165.00,108,85,5.27
5991110,3/3/15,Condominium,Entire home/apt,$363.00,27,97,5.26
7939312,9/9/10,Apartment,Private room,$100.00,7,97,5.25
7159382,8/29/14,Apartment,Entire home/apt,$155.00,14,94,5.25
6364042,8/18/11,House,Private room,$75.00,8,98,5.22
602975,7/18/12,Apartment,Private room,$69.00,201,97,5.2
1544702,5/27/13,House,Private room,$72.00,130,98,5.18
6121571,4/22/15,Condominium,Entire home/apt,$185.00,26,85,5.17
1883801,11/4/13,Apartment,Private room,$130.00,119,97,5.16
5182313,5/1/11,Apartment,Private room,$90.00,35,96,5.15
1994683,10/11/12,Apartment,Private room,$120.00,115,95,5.15
4997889,4/9/14,Apartment,Private room,$120.00,37,91,5.14
8037235,7/24/14,Apartment,Private room,$150.00,6,97,5.14
6292261,9/27/14,Bed & Breakfast,Private room,$167.00,24,93,5.11
4922204,5/25/13,House,Entire home/apt,$200.00,39,94,5.09
1881298,3/14/12,House,Private room,$85.00,117,95,5.07
1850260,10/27/13,Bed & Breakfast,Private room,$60.00,117,86,5.06
1147871,11/14/11,House,Private room,$90.00,146,88,5.06
6661480,12/22/14,Apartment,Private room,$65.00,20,88,5.04
5057558,3/2/12,Apartment,Entire home/apt,$168.00,35,91,5.02
8127009,2/26/15,Apartment,Private room,$50.00,5,96,5
8205639,3/5/14,Apartment,Shared room,$60.00,5,72,5
6716295,12/22/14,Apartment,Private room,$65.00,19,83,5
8392471,7/31/14,Apartment,Private room,$65.00,5,84,5
6725634,5/28/11,Condominium,Private room,$67.00,5,96,5
7332266,4/16/15,Dorm,Private room,$85.00,6,90,5
8254593,9/6/15,Apartment,Private room,$89.00,5,92,5
8153848,3/5/15,House,Private room,$99.00,5,96,5
8274008,7/13/15,House,Private room,$106.00,5,96,5
8303334,9/9/15,Condominium,Entire home/apt,$125.00,5,80,5
8351880,12/28/14,Loft,Private room,$129.00,5,96,5
8486671,9/20/15,Apartment,Private room,$139.00,5,100,5
7540480,7/15/15,Apartment,Entire home/apt,$180.00,5,96,5
5744742,6/29/14,Apartment,Entire home/apt,$185.00,5,96,5
7757707,8/7/15,Apartment,Entire home/apt,$200.00,5,76,5
8210702,3/1/15,Apartment,Entire home/apt,$239.00,5,96,5
7843835,7/27/14,Apartment,Entire home/apt,$249.00,5,84,5
5146580,10/27/13,Apartment,Private room,$60.00,30,85,4.95
4510711,5/5/14,House,Private room,$75.00,50,86,4.95
6939454,10/27/13,Apartment,Entire home/apt,$179.00,16,79,4.95
7500822,7/22/15,Apartment,Private room,$85.00,11,100,4.93
5796929,12/21/14,Apartment,Private room,$48.00,30,83,4.92
7621505,7/29/15,Apartment,Entire home/apt,$289.00,9,100,4.91
4793787,12/9/14,Apartment,Private room,$44.00,43,98,4.9
3432321,6/26/14,Apartment,Entire home/apt,$220.00,74,94,4.9
3969526,3/10/13,Apartment,Entire home/apt,$255.00,63,94,4.9
5825829,3/29/15,Apartment,Private room,$125.00,27,95,4.88
4150175,5/14/13,House,Entire home/apt,$225.00,30,98,4.86
5729845,3/20/15,Apartment,Private room,$65.00,27,89,4.85
1178106,11/14/11,House,Private room,$74.00,138,86,4.8
4520159,12/1/11,Apartment,Private room,$170.00,20,86,4.8
708802,9/23/12,Apartment,Entire home/apt,$175.00,173,98,4.78
6075358,11/12/11,Apartment,Entire home/apt,$190.00,25,87,4.78
7757680,7/1/14,Apartment,Entire home/apt,$249.00,7,97,4.77
4105704,9/13/14,House,Entire home/apt,$120.00,57,98,4.76
6296656,10/13/13,Apartment,Entire home/apt,$250.00,19,95,4.75
6350149,2/25/15,Apartment,Private room,$99.00,9,76,4.74
3727560,7/28/14,House,Private room,$140.00,68,88,4.74
4251795,8/17/11,Apartment,Entire home/apt,$150.00,55,92,4.74
6041988,2/25/15,Apartment,Private room,$99.00,26,84,4.73
7178959,12/23/14,Apartment,Entire home/apt,$100.00,13,83,4.7
6317722,10/13/13,Apartment,Entire home/apt,$225.00,18,99,4.7
798957,1/25/12,Apartment,Entire home/apt,$392.00,138,97,4.7
1161210,10/16/12,House,Private room,$70.00,133,92,4.68
1110769,4/25/13,Apartment,Private room,$80.00,26,90,4.67
4151979,9/19/14,Apartment,Entire home/apt,$500.00,45,96,4.67
3829426,6/18/14,Apartment,Private room,$80.00,58,91,4.66
6432655,2/28/15,Apartment,Entire home/apt,$161.00,18,94,4.66
5163162,1/25/15,Apartment,Entire home/apt,$250.00,31,94,4.65
6823828,6/14/15,Apartment,Entire home/apt,$200.00,13,91,4.64
1811776,7/16/11,Apartment,Entire home/apt,$179.00,109,94,4.63
4997112,9/22/13,Apartment,Private room,$279.00,37,99,4.63
5918857,8/10/14,Apartment,Entire home/apt,$159.00,26,94,4.62
322593,1/25/12,Apartment,Entire home/apt,$248.00,141,93,4.59
7841421,5/5/14,Bed & Breakfast,Private room,$65.00,7,91,4.57
7900936,8/16/15,Bed & Breakfast,Private room,$75.00,7,100,4.57
2969548,5/5/14,Bed & Breakfast,Private room,$95.00,5,72,4.55
7763783,5/30/13,Apartment,Entire home/apt,$101.00,5,85,4.55
4304969,2/8/12,Apartment,Entire home/apt,$209.00,53,98,4.52
6075481,4/1/14,Apartment,Entire home/apt,$218.00,21,81,4.5
1773334,9/27/12,Apartment,Entire home/apt,$340.00,15,88,4.5
1885386,5/14/13,House,Private room,$85.00,85,96,4.49
4909590,12/27/14,Apartment,Entire home/apt,$119.00,41,96,4.46
4015972,4/15/14,Apartment,Private room,$60.00,58,95,4.44
1115394,7/28/11,Apartment,Private room,$107.00,117,96,4.42
6326257,10/13/13,Apartment,Entire home/apt,$350.00,17,99,4.4
7842550,1/15/14,House,Private room,$35.00,6,72,4.39
3302294,11/4/11,Apartment,Entire home/apt,$267.00,69,80,4.39
4609785,6/8/14,Apartment,Private room,$160.00,39,91,4.38
3946215,8/23/14,Apartment,Private room,$50.00,47,95,4.37
451872,4/28/12,Apartment,Private room,$95.00,165,84,4.37
4698367,7/14/12,Apartment,Entire home/apt,$150.00,30,95,4.37
