id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
6156195,4/25/15,Apartment,Entire home/apt,$179.00,31,98,5.34
5642608,11/12/13,Apartment,Private room,$225.00,35,91,5.33
3759368,6/22/14,Apartment,Entire home/apt,$165.00,80,98,5.33
6732755,11/18/11,Townhouse,Shared room,$75.00,25,90,5.32
6688004,6/4/15,House,Private room,$110.00,20,96,5.31
2349483,2/6/14,House,Private room,$120.00,68,97,5.3
4251491,8/16/14,Apartment,Private room,$75.00,68,91,5.3
3939307,1/16/13,Apartment,Entire home/apt,$175.00,6,100,5.29
5904304,8/13/12,Apartment,Private room,$140.00,18,96,5.29
5605968,3/9/15,House,Entire home/apt,$270.00,21,97,5.29
4909117,12/25/14,Apartment,Private room,$89.00,51,86,5.28
2997693,5/8/14,Apartment,Private room,$75.00,19,91,5.28
5550142,9/6/14,Apartment,Entire home/apt,$189.00,10,94,5.26
7575510,7/17/15,Loft,Private room,$109.00,10,86,5.26
33578,6/15/10,House,Entire home/apt,$190.00,328,99,5.26
4445540,10/28/14,Apartment,Entire home/apt,$250.00,20,98,5.26
4803500,5/20/10,Apartment,Private room,$199.00,51,92,5.26
713877,9/25/12,Apartment,Entire home/apt,$145.00,197,95,5.25
5202735,1/28/15,House,Entire home/apt,$169.00,7,100,5.25
3258040,6/6/14,Apartment,Entire home/apt,$350.00,84,99,5.25
567239,2/18/12,House,Private room,$89.00,210,94,5.24
7665365,8/1/15,Apartment,Entire home/apt,$135.00,15,92,5.23
6658626,8/17/10,Apartment,Private room,$99.00,26,82,5.23
727866,2/13/12,Other,Entire home/apt,$119.00,194,98,5.23
1336998,7/2/13,Apartment,Private room,$90.00,147,96,5.23
6713445,8/13/11,House,Entire home/apt,$225.00,24,89,5.22
8320256,12/29/14,House,Private room,$75.00,8,98,5.22
4957143,2/22/12,Apartment,Entire home/apt,$195.00,40,99,5.22
1069167,4/15/11,House,Private room,$86.00,112,91,5.21
3114387,4/19/14,Apartment,Entire home/apt,$199.00,91,93,5.21
4198073,8/18/14,House,Private room,$115.00,56,97,5.2
6643496,1/6/15,House,Private room,$125.00,26,100,5.2
1864390,10/28/13,Apartment,Entire home/apt,$189.00,123,96,5.2
664307,8/24/12,House,Private room,$99.00,200,90,5.19
5394755,2/18/15,House,Private room,$125.00,9,98,5.19
3939634,3/25/14,House,Entire home/apt,$334.00,73,89,5.19
1421774,12/17/11,Apartment,Entire home/apt,$135.00,110,96,5.18
3811916,8/6/14,Apartment,Private room,$130.00,68,95,5.18
4718969,5/5/14,House,Private room,$100.00,57,93,5.17
3310076,6/12/14,House,Private room,$109.00,86,96,5.17
3486460,6/12/13,House,Private room,$130.00,82,98,5.17
6357895,5/20/14,Apartment,Entire home/apt,$185.00,27,97,5.16
4480642,11/1/14,House,Private room,$84.00,61,94,5.15
5020057,2/20/11,House,Private room,$130.00,47,98,5.15
7093451,6/16/14,House,Private room,$125.00,19,95,5.14
6662128,8/17/10,Apartment,Private room,$129.00,25,85,5.14
8327489,8/27/12,Apartment,Entire home/apt,$250.00,6,97,5.14
2088622,11/24/13,House,Private room,$81.00,115,91,5.13
5196399,6/25/09,House,Shared room,$49.00,47,98,5.13
585326,6/18/12,House,Private room,$89.00,206,92,5.12
6006768,1/28/15,House,Entire home/apt,$140.00,29,99,5.12
8352275,1/21/14,House,Private room,$150.00,8,98,5.11
6261031,10/30/14,Apartment,Entire home/apt,$330.00,24,90,5.11
8351923,8/14/13,Other,Entire home/apt,$119.00,8,100,5.11
7452112,3/9/14,House,Entire home/apt,$229.00,15,97,5.11
8082364,5/14/13,Apartment,Entire home/apt,$325.00,8,100,5.11
7389541,3/23/12,House,Entire home/apt,$185.00,15,97,5.11
8168233,9/1/15,House,Private room,$100.00,8,100,5.11
6506593,5/18/15,House,Entire home/apt,$760.00,25,92,5.1
8267080,11/18/12,Camper/RV,Entire home/apt,$49.00,9,73,5.09
1860758,9/24/12,Apartment,Private room,$130.00,99,94,5.09
8149547,8/31/15,Apartment,Entire home/apt,$199.00,9,96,5.09
1511076,5/18/12,Apartment,Private room,$140.00,134,99,5.07
6054929,11/1/11,Apartment,Entire home/apt,$165.00,28,96,5.06
6246035,12/23/14,Apartment,Entire home/apt,$195.00,28,92,5.06
5871042,6/20/11,Apartment,Entire home/apt,$200.00,29,92,5.06
5247898,1/30/15,House,Private room,$99.00,18,98,5.05
4199529,7/1/12,Apartment,Entire home/apt,$139.00,67,93,5.05
7085722,6/4/15,Apartment,Private room,$85.00,19,97,5.04
2944843,5/3/14,House,Private room,$129.00,91,92,5.04
6360976,12/25/14,Apartment,Entire home/apt,$350.00,28,94,5.03
5682184,1/12/11,House,Private room,$105.00,28,94,5.03
5470034,10/25/13,Apartment,Private room,$65.00,40,83,5.02
8844548,10/11/15,Bungalow,Entire home/apt,$197.00,5,96,5
8104212,10/7/12,Apartment,Private room,$110.00,5,84,5
7478631,7/17/15,Apartment,Entire home/apt,$145.00,10,90,5
797887,11/20/12,Apartment,Private room,$50.00,5,96,5
6866584,1/20/15,Apartment,Entire home/apt,$195.00,5,100,5
8174659,7/17/15,Condominium,Entire home/apt,$220.00,9,82,5
5007321,7/29/11,Apartment,Entire home/apt,$199.00,47,97,5
4925354,11/22/11,Apartment,Private room,$85.00,20,88,5
8763676,9/29/15,House,Private room,$60.00,5,100,5
8349744,6/8/14,Loft,Private room,$129.00,5,96,5
4365969,10/17/14,House,Private room,$121.00,37,99,5
7902505,1/29/13,House,Entire home/apt,$148.00,5,92,5
7055126,12/17/14,House,Entire home/apt,$199.00,16,100,5
8287266,9/8/15,House,Private room,$150.00,5,100,5
5806937,12/16/10,House,Entire home/apt,$439.00,28,99,5
766282,11/2/12,House,Entire home/apt,$450.00,5,100,5
4833101,11/28/12,House,Private room,$100.00,51,97,4.98
4801368,9/17/12,Apartment,Entire home/apt,$145.00,53,92,4.98
5394389,4/9/14,Apartment,Private room,$68.00,38,94,4.96
2316478,5/3/10,House,Entire home/apt,$250.00,99,94,4.95
5742970,3/20/15,Apartment,Entire home/apt,$120.00,34,93,4.95
3404981,6/23/14,House,Private room,$130.00,80,85,4.95
3361047,6/18/14,Apartment,Entire home/apt,$199.00,77,91,4.95
4701886,5/2/13,Apartment,Private room,$90.00,53,82,4.94
4701725,5/2/13,Apartment,Private room,$90.00,52,85,4.94
